"map_id","min_name","in_country","address","dir_name","dir_nation","mining_reg","com_web","con_date","issu_minis","con_size_h","duration","inv_intent","commodity","min_status","imp_status","eia_date","eia_status","area_name","province","district","commune","data_class","reference","last_update"
"48","Southern Gold (Cambodia) Ltd. II","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Preak Khlong","Kratie","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"49","Southern Gold (Cambodia) Ltd. III","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Srae Pok","Kratie","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"53","Southern Gold (Cambodia) Ltd. IV","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Phnom Khtong","Kratie","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"54","Southern Gold (Cambodia) Ltd. V","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Phnom Romdul","Mondul Kiri","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"55","Southern Gold (Cambodia) Ltd. VI","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Snoul","Kratie","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"56","Southern Gold (Cambodia) Ltd. VII","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","Phnom Khnack","Mondul Kiri","Not found","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"57","Southern Gold (Cambodia) Ltd. I","Australia","Not found","Not found","Not found","Not found","http://www.southerngold.com.au/","","","Not found","Not found","concession for mining","Gold","Not found","Not found","","Not found","OKthung","Kratie","Snoul","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Southern_Gold.pdf;</ul>","2015-01-20 18:51:17"
"93","Summer Gold Investment Pvt .Ltd. (Ouyadav)","Cambodia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Heath Jason Shen","Not found","Not found","Not found","2011-09-21","","10000","Not found","concession for mining","Gold","Not found","Not found","","Not found","Not found","Ratanak Kiri","Ou Ya Dav","Bar Kham; Pate","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Group_Limited__21.09.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Brighton_Mining_Group_Limited__21.09.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"94","Kenertec (C1)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=4","2008-05-14","","20400","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Stung Treng; Preah Vihear","Thalaborivat; Chey Sen","Anlong Phe; Anlong Chrey; Thmea","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"95","Kenertec (J)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=10","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Sangkum Thmei","Chamroeun; Sdau; Ronakse","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"96","Kenertec (A)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=1","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Chey Sen","Thmea; Chhaeb Muoy; Chrach","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"97","Kenertec (B)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=2","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Chheb","Sangkae 1; Chheb 2; Chheb 1; Mlu Prey 1","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"98","Kenertec (C)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=3","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Chey Sen","Thmea; Chrach; Putrea","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"99","Kenertec (D)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=5","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Chheb","Kampong Sralau Muoy","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"100","Kenertec (F)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=7","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Stung Treng","Thalaborivat","Anlong Chrey; Sam Ang","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"101","Kenertec (E)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=6","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Stung Treng; Preah Vihear","Chheb; Thala Barivat","Kampong Sralau Pir; Preah Rumkel","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"102","Kenertec (G)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=8","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Thalaborivat","Preah Rumkel; Sam Ang; Koh Sneng","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"103","Kenertec (H)","South Korea","Not found","Not found","Not found","Not found","http://kenertec.site90.com/?topic=9","2008-05-14","","Not found","Not found","concession for mining","Iron","Not found","Not found","","Not found","Not found","Preah Vihear","Sangkum Thmei; Chi Kreng","Sra Yang; Sdau; Phnum Tbaeng Pir","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kenertec__14.05.2008.pdf;</ul>","2015-01-20 18:51:17"
"106","Liberty Mining International PTY Ltd. (Transol Corporation Limited)","Australia","#226, Preah Norodom Boulevard, Sangkat Tonle Basak, Khan Chamkarmon, Phnom Penh","Richard Frederick Stanger","Not found","Not found","Not found","","","36350","Not found","concession for mining","Not found","Not found","Not found","","Not found","Andoung Bor","Oddar Meanchey; Preah Vihear","Thma Puok; Banteay Ampil","Thma Puok; Beng; Banteay Chhmar; Krasang; Nam Tau; Kouk Kakthen; Phum Thmei","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_Ltd__11.09.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Liberty_Mining_International_PTY_Ltd__11.09.2012.pdf;</ul>","2015-01-20 18:51:17"
"107","Maxum Metals Pty Ltd. (Trasol Corporation Ltd.)","Australia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Stanger Richard Frederick","Australian","Not found","Not found","2008-07-24","","29100","Not found","concession for mining","Bauxite","Not found","Not found","","Not found","Not found","Mondul Kiri","Pech Chreada; Ou Reang","Krang Teh; Bu Sra; Dak Dam","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"108","Maxum Metals Pty Ltd. (Trasol Corporation Ltd.)","Australia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Stanger Richard Frederick","Australian","Not found","Not found","2008-07-24","","25400","Not found","concession for mining","Bauxite","Not found","Not found","","Not found","Not found","Mondul Kiri","Pech Chreada; Ou Reang","Srae Ampum; Dak Dam; Krang Teh; Bu Sra","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"109","Maxum Metals Pty Ltd. (Trasol Corporation Ltd.)","Australia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Stanger Richard Frederick","Australian","Not found","Not found","2008-07-24","","32100","Not found","concession for mining","Bauxite","Not found","Not found","","Not found","Not found","Mondul Kiri","Keo Seima; Saen Monourom","Srae Preah; Srae Chhuk; Romonea; Monourom; Sokh Dom; Spean Mean Chey; Srae Ampum; Pu Chrey; Krang Teh","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Granting_Of_Bauxite_Exploration_Licenses_At_Mondlekiri_Province_Cambodia__24.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Maxum_Metals_Pty_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"110","Shino Sun Mineral Resource Co. Ltd.","Not found","Not found","Not found","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Kampong Cham","Memot","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;</ul>","2015-01-20 18:51:17"
"111","Rong Cheng Industrial Investment (Cambodia) Co. Ltd.","China","#62D2, St. 402, Sangkat Tumnob Tuek, Khan Chamkarmon, Phnom Penh","Yang Shujun","Chinese","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Mondul Kiri","Keo Seima","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rong_Cheng_Industrial_Investment_Cambodia_Co_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Rong_Cheng_Industrial_Investment_Cambodia_Co_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"112","Sino-Create (Cambodia) Investment Co. Ltd.","Not found","#138E1, Preah Monireth Boulevard, Sangkat Tuol Tumpung 2, Khan Chamkarmon, Phnom Penh","Di Jie","Chinese","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Kratie","Sambor","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sino-Create_Cambodia_Investment_Co_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sino-Create_Cambodia_Investment_Co_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"113","Multi-Mineral Development (Cambodia) Co. Ltd.","Cambodia","Mondial Center, Mao Tse Tong Boulevard, Sangkat Phsar Daeum Kor, Khan Tuol Kouk, Phnom Penh","Oknha Sy Kong Triv","Cambodian","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Oddar Meanchey","Chong Kal","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Multi_Mineral_Development_Cambodia_Co_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Multi_Mineral_Development_Cambodia_Co_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"114","Donghua Group Corporation Limited","China","#8, 2nd floor, St. 123/420, Sangkat Boeung Trabaek, Khan Chamkarmon, Phnom Penh","Chan Song","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Preah Vihear","Chey Sen","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Donghua_Group_Corporation_Limited__20.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Donghua_Group_Corporation_Limited__20.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"115","Summer Gold Investment PVT Ltd.","Cambodia","#193Eo, St. 63, Sangkat Boeung Keng Kong 1, Khan Chamkarmon, Phnom Penh","Heath Jason Shen","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Ratanak Kiri; Mondul Kiri","Ou Ya Dav; Pech Chreada","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Summer_Gold_Investment_Pvt_Ltd__20.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"116","Ming Hong Xin Co. Ltd.","Not found","Not found","Not found","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Kratie","Sambor","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;</ul>","2015-01-20 18:51:17"
"117","Lohak Samnor (Cambodia) Co. Ltd.","Cambodia","#D11, Sangkat Tumnob Tuek, Khan Chamkarmon, Phnom Penh","Bou Sokkim","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Kratie","Sambor","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lohak_Samnor_Cambodia_Co_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Lohak_Samnor_Cambodia_Co_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"118","Sophorn Theary Peanich Co. Ltd.","Cambodia","#252, St. 156, Sangkat Teuk L'ak 2, Khan Tuol Kouk, Phnom Penh","Sam Kim Lin","Cambodian","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Siem Reap","Svay Leu","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich_Co_Ltd__22.03.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sophorn_Theary_Peanich_Co_Ltd__22.03.2014.pdf;</ul>","2015-01-20 18:51:17"
"119","C.I.M.G (Cambodia International Mining Group)","France","Not found","Not found","Not found","Not found","Not found","","","Not found","Not found","concession for mining","Not found","Not found","Not found","","Not found","Not found","Kratie","Sambor","Not found","Secondary source data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/2nd_Phnom_Penh_Securities__07.06.2011.pdf;</ul>","2015-01-20 18:51:17"
